0 ,0
9.6212 ,20
9.6212 ,40
11.838 ,60
18.236 ,80
19.2512 ,100
21.3512 ,120
23.6516 ,140
24.1788 ,160
25.3276 ,180
33.5164 ,200
37.1768 ,220
37.6928 ,240
41.9676 ,260
44.734 ,280
48.0644 ,300
50.1828 ,320
54.5892 ,340
56.872 ,360
69.2036 ,380
69.928 ,400
73.4468 ,420
74.028 ,440
74.8224 ,460
74.8956 ,480
75.3496 ,500
75.398 ,520
77.9228 ,540
77.9228 ,560
77.926 ,580
77.9292 ,600
77.9348 ,620
79.8432 ,640
81.6152 ,660
81.7776 ,680
81.7776 ,700
81.788 ,720
82.9548 ,740
82.9624 ,760
82.9624 ,780
82.9836 ,800
82.9836 ,820
82.9936 ,840
82.9936 ,860
82.9936 ,880
82.9936 ,900
82.9936 ,920
82.9936 ,940
82.9936 ,960
82.9936 ,980
82.9936 ,1000
82.9936 ,1020
82.9936 ,1040
82.9936 ,1060
82.9936 ,1080
82.9936 ,1100
82.9936 ,1120
82.9936 ,1140
82.9936 ,1160
82.9936 ,1180
82.9936 ,1200
82.9464 ,1220
82.9464 ,1240
82.9464 ,1260
82.9464 ,1280
