0 ,0
9.4632 ,20
9.4632 ,40
12.0532 ,60
15.1188 ,80
20.1288 ,100
25.196 ,120
25.8268 ,140
27.8104 ,160
28.782 ,180
29.536 ,200
32.936 ,220
43.0268 ,240
45.8524 ,260
49.22 ,280
55.3764 ,300
60.9036 ,320
62.9456 ,340
64.9836 ,360
67.0428 ,380
70.3896 ,400
70.47 ,420
70.5176 ,440
71.128 ,460
75.0116 ,480
75.4148 ,500
77.6768 ,520
78.0488 ,540
78.2048 ,560
78.7176 ,580
79.926 ,600
80.122 ,620
80.1432 ,640
80.1892 ,660
80.1892 ,680
80.1952 ,700
80.2396 ,720
80.2964 ,740
80.3044 ,760
80.3284 ,780
80.3752 ,800
80.5184 ,820
80.5184 ,840
80.5184 ,860
80.5184 ,880
80.5184 ,900
80.5184 ,920
80.5184 ,940
80.5184 ,960
80.5184 ,980
80.5184 ,1000
80.5184 ,1020
80.5184 ,1040
80.5184 ,1060
80.5184 ,1080
80.5184 ,1100
80.5184 ,1120
80.5184 ,1140
80.5184 ,1160
80.5184 ,1180
80.5184 ,1200
80.5184 ,1220
80.5184 ,1240
80.5184 ,1260
80.5184 ,1280
