0 ,0
9.6816 ,20
9.6816 ,40
11.5472 ,60
17.6424 ,80
18.158 ,100
21.67 ,120
22.686 ,140
23.0612 ,160
23.9252 ,180
25.352 ,200
29.6972 ,220
37.6588 ,240
43.8076 ,260
48.4604 ,280
54.1936 ,300
54.2384 ,320
63.326 ,340
63.4028 ,360
63.8696 ,380
65.4436 ,400
70.112 ,420
71.0448 ,440
71.0432 ,460
71.6452 ,480
71.6452 ,500
71.6472 ,520
73.2732 ,540
73.7444 ,560
75.3688 ,580
75.444 ,600
76.1384 ,620
76.4776 ,640
77.23 ,660
77.2104 ,680
77.3336 ,700
77.3652 ,720
77.4324 ,740
77.6728 ,760
77.7056 ,780
77.8164 ,800
77.9924 ,820
78.1152 ,840
82.2396 ,860
83.5556 ,880
83.756 ,900
83.7576 ,920
83.842 ,940
83.8776 ,960
83.9068 ,980
83.9084 ,1000
83.9748 ,1020
84.0084 ,1040
84.0084 ,1060
84.0084 ,1080
84.0084 ,1100
84.0108 ,1120
84.012 ,1140
84.0236 ,1160
84.0236 ,1180
84.0236 ,1200
84.0236 ,1220
84.0236 ,1240
84.0236 ,1260
84.0236 ,1280
