0 ,0
1.26336 ,20
1.26336 ,40
2.574848 ,60
3.24576 ,80
3.549824 ,100
3.87936 ,120
4.408064 ,140
4.948096 ,160
5.246912 ,180
5.678272 ,200
5.69504 ,220
6.07424 ,240
8.5888 ,260
9.843712 ,280
11.052352 ,300
11.490752 ,320
12.021184 ,340
12.37408 ,360
13.93568 ,380
14.029568 ,400
15.123008 ,420
16.035072 ,440
16.392576 ,460
17.914176 ,480
18.257728 ,500
18.729728 ,520
19.358208 ,540
19.678336 ,560
19.970944 ,580
20.665536 ,600
20.84224 ,620
20.922816 ,640
21.428672 ,660
24.08864 ,680
24.139584 ,700
24.322304 ,720
24.389568 ,740
29.696256 ,760
29.931712 ,780
32.417088 ,800
33.19904 ,820
33.310464 ,840
34.288768 ,860
34.322496 ,880
34.755968 ,900
35.132672 ,920
35.48544 ,940
35.647488 ,960
37.21408 ,980
37.491904 ,1000
39.093056 ,1020
39.22432 ,1040
39.756992 ,1060
40.656128 ,1080
44.091712 ,1100
44.109056 ,1120
44.307584 ,1140
44.917824 ,1160
44.962496 ,1180
46.403584 ,1200
46.518528 ,1220
46.518528 ,1240
47.024064 ,1260
47.025664 ,1280
47.025664 ,1300
47.025664 ,1320
47.02976 ,1340
49.270912 ,1360
49.289216 ,1380
50.18752 ,1400
50.18752 ,1420
50.18752 ,1440
50.18752 ,1460
50.18752 ,1480
