0.0 ,0
3.8913 ,20
3.8913 ,40
5.9076 ,60
6.8053 ,80
7.5221 ,100
8.2363 ,120
9.186 ,140
12.2817 ,160
13.2048 ,180
14.015 ,200
18.4489 ,220
21.3647 ,240
22.4604 ,260
25.9077 ,280
28.0811 ,300
30.5448 ,320
32.728 ,340
34.6493 ,360
36.5473 ,380
38.8151 ,400
40.1461 ,420
41.8735 ,440
43.2949 ,460
43.3324 ,480
44.4422 ,500
44.5443 ,520
45.098 ,540
45.5203 ,560
45.5228 ,580
45.9023 ,600
45.9545 ,620
46.1945 ,640
46.5204 ,660
46.5974 ,680
46.5951 ,700
46.6811 ,720
46.8459 ,740
46.8631 ,760
46.8699 ,780
46.8033 ,800
46.8709 ,820
46.8709 ,840
46.8709 ,860
46.8766 ,880
46.9767 ,900
46.9838 ,920
47.8285 ,940
48.4347 ,960
48.4584 ,980
48.4939 ,1000
50.0416 ,1020
51.1244 ,1040
51.4168 ,1060
51.8812 ,1080
51.9497 ,1100
52.2449 ,1120
52.299 ,1140
54.8574 ,1160
55.151 ,1180
56.4323 ,1200
57.093 ,1220
57.0932 ,1240
57.6063 ,1260
58.7331 ,1280
58.7519 ,1300
59.0198 ,1320
59.6175 ,1340
59.6777 ,1360
59.6962 ,1380
59.6962 ,1400
61.0475 ,1420
61.3914 ,1440
61.9986 ,1460
62.3027 ,1480
