0.0 ,0
3.8059 ,20
3.8059 ,40
5.7888 ,60
6.6457 ,80
7.314 ,100
8.175 ,120
9.1392 ,140
11.1442 ,160
12.9083 ,180
14.8842 ,200
16.5346 ,220
19.1171 ,240
21.1155 ,260
23.1075 ,280
23.7199 ,300
25.1418 ,320
29.4376 ,340
30.4586 ,360
31.7994 ,380
32.5284 ,400
34.7128 ,420
35.2133 ,440
35.9745 ,460
36.0646 ,480
36.086 ,500
36.0862 ,520
37.1379 ,540
39.0078 ,560
39.6207 ,580
44.0401 ,600
45.1774 ,620
46.5766 ,640
46.5768 ,660
47.542 ,680
48.5485 ,700
48.97 ,720
48.9751 ,740
49.1647 ,760
49.2539 ,780
49.4716 ,800
51.3585 ,820
52.4306 ,840
52.446 ,860
54.3359 ,880
55.9184 ,900
56.2683 ,920
56.2814 ,940
56.3048 ,960
56.5471 ,980
56.863 ,1000
60.1748 ,1020
60.5545 ,1040
60.6275 ,1060
60.9293 ,1080
60.977 ,1100
60.9777 ,1120
61.768 ,1140
61.768 ,1160
61.8017 ,1180
61.9112 ,1200
61.9588 ,1220
62.1002 ,1240
62.2544 ,1260
63.3154 ,1280
63.3154 ,1300
63.3154 ,1320
63.7685 ,1340
63.8299 ,1360
63.8299 ,1380
63.8301 ,1400
63.8351 ,1420
64.1187 ,1440
64.1208 ,1460
64.123 ,1480
