0.0 ,0
3.7275 ,20
5.6278 ,40
6.5291 ,60
8.1497 ,80
9.6541 ,100
11.2085 ,120
11.2887 ,140
12.3939 ,160
16.1096 ,180
17.0312 ,200
17.5718 ,220
19.694 ,240
20.8642 ,260
22.4649 ,280
24.9759 ,300
28.2247 ,320
30.3398 ,340
30.6001 ,360
32.5146 ,380
33.4953 ,400
34.484 ,420
35.9989 ,440
36.4681 ,460
37.9559 ,480
40.4517 ,500
41.3177 ,520
41.3863 ,540
42.3047 ,560
45.3973 ,580
45.7267 ,600
45.9319 ,620
46.5334 ,640
46.5463 ,660
48.4812 ,680
48.4812 ,700
48.6706 ,720
48.8739 ,740
50.2179 ,760
50.2179 ,780
50.5612 ,800
50.5612 ,820
51.36 ,840
51.36 ,860
51.3804 ,880
51.5416 ,900
51.6568 ,920
51.686 ,940
51.6876 ,960
51.7064 ,980
51.7064 ,1000
51.7269 ,1020
51.7269 ,1040
51.7269 ,1060
51.7269 ,1080
51.9273 ,1100
51.9281 ,1120
51.9337 ,1140
51.9337 ,1160
51.9337 ,1180
51.9337 ,1200
51.9337 ,1220
51.9337 ,1240
51.9337 ,1260
52.0149 ,1280
52.0186 ,1300
52.0187 ,1320
52.3794 ,1340
52.3799 ,1360
52.7834 ,1380
52.7983 ,1400
52.817 ,1420
52.8834 ,1440
54.5447 ,1460
55.2636 ,1480
