0 ,0
1.272384 ,20
1.272384 ,40
2.658176 ,60
3.303296 ,80
3.57472 ,100
4.443776 ,120
4.8112 ,140
5.143488 ,160
6.299008 ,180
7.428096 ,200
8.211008 ,220
9.193024 ,240
10.09536 ,260
10.607808 ,280
11.256576 ,300
11.818048 ,320
14.427328 ,340
15.65536 ,360
16.139008 ,380
18.263936 ,400
18.9664 ,420
19.653376 ,440
22.311808 ,460
23.011328 ,480
23.817024 ,500
24.62144 ,520
25.004864 ,540
27.44224 ,560
27.61696 ,580
27.785216 ,600
27.918272 ,620
27.923776 ,640
27.936 ,660
27.992896 ,680
28.007808 ,700
29.55232 ,720
29.958016 ,740
30.28736 ,760
30.27168 ,780
30.376576 ,800
30.395136 ,820
30.443648 ,840
30.45024 ,860
30.455616 ,880
30.470528 ,900
30.476928 ,920
30.4896 ,940
30.754496 ,960
30.760384 ,980
30.776128 ,1000
36.7824 ,1020
37.794112 ,1040
37.80096 ,1060
38.932608 ,1080
39.17216 ,1100
39.32896 ,1120
39.970752 ,1140
40.40736 ,1160
40.60736 ,1180
40.812864 ,1200
41.214016 ,1220
42.533824 ,1240
42.59808 ,1260
42.621888 ,1280
43.66496 ,1300
43.688896 ,1320
44.185664 ,1340
45.822144 ,1360
45.902016 ,1380
46.081408 ,1400
46.081408 ,1420
53.42496 ,1440
53.647296 ,1460
53.648576 ,1480
