0 ,0
1.269632 ,20
1.269632 ,40
2.691008 ,60
3.297536 ,80
3.544128 ,100
4.129216 ,120
4.665536 ,140
5.186432 ,160
5.675584 ,180
7.070144 ,200
8.615744 ,220
9.49536 ,240
10.199424 ,260
10.913088 ,280
11.023232 ,300
11.358144 ,320
11.606592 ,340
12.16896 ,360
12.278464 ,380
12.378176 ,400
13.518336 ,420
16.551168 ,440
18.196608 ,460
18.574528 ,480
18.740416 ,500
18.778432 ,520
19.088704 ,540
19.235328 ,560
20.428288 ,580
21.048896 ,600
21.430272 ,620
21.510464 ,640
23.859392 ,660
24.1488 ,680
24.359424 ,700
25.098176 ,720
26.58464 ,740
26.721984 ,760
27.565696 ,780
27.575488 ,800
28.08608 ,820
28.712576 ,840
30.21696 ,860
30.218944 ,880
31.206784 ,900
31.423488 ,920
34.640384 ,940
34.652928 ,960
35.09312 ,980
35.621184 ,1000
36.631168 ,1020
36.64384 ,1040
36.65568 ,1060
36.796672 ,1080
36.846592 ,1100
39.477888 ,1120
42.186112 ,1140
42.367424 ,1160
42.624896 ,1180
42.644672 ,1200
42.98944 ,1220
42.98944 ,1240
43.031296 ,1260
43.031616 ,1280
43.041536 ,1300
45.56736 ,1320
45.591488 ,1340
45.591552 ,1360
45.596608 ,1380
45.596608 ,1400
45.596608 ,1420
46.325952 ,1440
46.367424 ,1460
46.708352 ,1480
