0.0 ,0
3.7043 ,20
3.7043 ,40
5.8876 ,60
7.1364 ,80
8.2036 ,100
8.7939 ,120
10.7555 ,140
12.9254 ,160
14.8873 ,180
15.6156 ,200
17.3366 ,220
20.9228 ,240
23.622 ,260
27.4843 ,280
30.1732 ,300
30.2107 ,320
31.7512 ,340
33.3328 ,360
37.2327 ,380
38.6672 ,400
42.9703 ,420
43.3947 ,440
44.1514 ,460
45.8622 ,480
45.9112 ,500
46.0976 ,520
47.3053 ,540
47.3371 ,560
50.6748 ,580
50.6748 ,600
51.4146 ,620
51.2764 ,640
51.274 ,660
55.3649 ,680
55.4829 ,700
55.6689 ,720
55.8946 ,740
56.097 ,760
56.5301 ,780
58.5739 ,800
58.5757 ,820
58.5757 ,840
59.4455 ,860
59.4455 ,880
59.4455 ,900
59.7956 ,920
60.6984 ,940
60.8081 ,960
60.8376 ,980
60.8376 ,1000
60.8589 ,1020
60.8656 ,1040
60.8759 ,1060
61.0585 ,1080
61.0585 ,1100
61.0585 ,1120
61.0585 ,1140
61.0585 ,1160
61.1001 ,1180
61.2219 ,1200
61.2219 ,1220
61.248 ,1240
61.248 ,1260
61.248 ,1280
61.2611 ,1300
61.3171 ,1320
61.3171 ,1340
61.3171 ,1360
61.3171 ,1380
61.3171 ,1400
61.3171 ,1420
61.3171 ,1440
61.3211 ,1460
61.3211 ,1480
