0.0 ,0
3.9036 ,20
3.9036 ,40
6.0418 ,60
6.749 ,80
7.7197 ,100
8.213 ,120
9.9615 ,140
13.1447 ,160
15.1056 ,180
15.2592 ,200
17.8557 ,220
19.8296 ,240
23.0599 ,260
25.3245 ,280
25.3254 ,300
28.4721 ,320
31.1182 ,340
32.6038 ,360
33.3816 ,380
35.0918 ,400
35.0918 ,420
36.2041 ,440
37.984 ,460
39.2905 ,480
40.1486 ,500
40.2954 ,520
41.0338 ,540
41.0481 ,560
41.1197 ,580
41.1228 ,600
41.1263 ,620
41.1266 ,640
41.5531 ,660
43.2323 ,680
43.3993 ,700
43.5651 ,720
43.9381 ,740
43.9381 ,760
43.9387 ,780
43.9716 ,800
44.0483 ,820
44.0431 ,840
44.0806 ,860
44.0806 ,880
44.0806 ,900
44.5942 ,920
44.5843 ,940
44.8358 ,960
44.8359 ,980
44.8359 ,1000
44.8359 ,1020
44.8386 ,1040
45.4251 ,1060
45.602 ,1080
45.6227 ,1100
45.6227 ,1120
45.6227 ,1140
45.6089 ,1160
45.6239 ,1180
45.6239 ,1200
45.6239 ,1220
45.6239 ,1240
45.6239 ,1260
45.6267 ,1280
45.6267 ,1300
45.6267 ,1320
45.6267 ,1340
45.6267 ,1360
45.6267 ,1380
45.6267 ,1400
45.6283 ,1420
45.6283 ,1440
45.6283 ,1460
45.6283 ,1480
